sentimen,Tweet
2,Vaksin terus tp nyata nya nggak ada perubahan. Malah tambah parah. Sekolah pun nggak ada. Mau jadi apa generasi muda jika Skolah terus d liburkan. Kita sbg masyarakat gak bisa berbuat apa. Kita doakan saja biyar allah yg bls semua kedzoliman ini.
0,saya mau tanya ni barang kali ada yang ngalami saya tempo hari demam paginya pileg trs besoknya lgi ga bisa nyium bau tpi lidah msih bisa merasakan apkah itu covid apa flu biasa ya ..yang jawab smoga diberi ksehatan olih allah aminnn...
2,adeh pusing di desaku jga ada penyuluhan vwksin .. dan sebagian sdh di vaksin di ters dr yg lansia baru remaja kebanyakan .. ada yg mengeluh tidak enak badan dan bahkan ada korban .. kasian orang yg sehat malah jadi sakit .. dan tahap kedepan saya jga mau di vaksin karana bertahap tapi takut karana saya masih ada balita .. harus kaya apa donkk
2,Yang gue heran kn kenapa ko klw seandainya Corona itu ganas  orang ga mati d rumah d sawah d jalan d mall dll ? Tapi kebanyakan yg mati itu mayoritas d rumah sakit ? Apa imun tubuh orang gila lebih kebal dari pada orang waras ? Apa orang waras jd gila ? Orang gila makanan y aja sampah tidur d jalanan boro mandi pake masker tubuh y pun kotor rambut y gimbal tapi sepanjang Corona ga ada tuh orang gila mati d jalanan ? Mreka Enjoy aja ?
2,Ssudah Di vaksin malah kbanyakan yg sakit ini mnyembuhkan apa mnambah org mati sih stahu ku vaksin itu untuk ayam
2,Ih mau ajh di jadikan kelinci percobaan  kakaku habis vaksin trs sakit parah rujuk ke rs malah positif corona  di situ kelurga besar ku tidak mau vaksin !!
2,ayo cepat habiskan anggaran nya pak biar cepet habis juga tuh covid
2,Sudah ada varian Delta karena masih di huruf D akan selesai di huruf Z itu baru akir virus
1,Daerah saya ga' ada yg make masker klu dilihat lihat hnya orang cina yg make melayu madura dayak banjar bugis ga' make . Ga' ada yg nama nya jaga jarak masjid surau tetap seperti dulu hnya sekolahan saja yg lebay... ikutan sekolah online . Dah dua thn nie blm ada dgr yg mati terkena covid . Hnya ada satu pasien batuk nya berdarah lngsung dibilang covid dn mendapat upah satu juta rupiah yg kita dana nya berapa sebnrnya klu seorang penderita covid nie kinerja kpla kmpung dgn seorang bidan yg buka klinic dari klinic itulah orang yg batuk berdarah periksa . Bhkn bidan itu pun pernh terkena virus covid entah bnr entah tidak tk ada yg tau . Karena sipenderita covid akn dapat santunan dari pemerintah . Zmn sekarang jgn kn rizki yg halal yg haram saja susah . Tetangga saya bisulan dianus nya juga di bilng covid .tapi ank nya ga' percaya dan bawa pulang lama juga baru meninggal karena memang dh umuran .jgn mau berobat di rumah sakit .batuk demam filex saja pasti covid di isulasi  ujung ujung nya deth. Isulasi mandiri di rumah blm ada yg mati . Sampai disini berfikirlah yg cerdas
2,Klo sj vaksin tdk di ksi ijin msuk di indonesia..ini tdk akan trjdi.
1,Saya sudah vaksin dan saya masih kena covid  jadi saya berfikir vaksin yg di buat tidak ada gunanya
2,Tiap post yg komen itu2 mlu orangnya post sendiri komen sendiri pake sjuta akun dengn nama beda2  sangat membagongkan
0,Lbih krang 90% umat islam d negri ini kok Lmah n tak brdaya tanya lah pd dri kta msing2 sbg umat msLim
1,Saya kira seluruh indonesia di vaksin semua.. Setelah saya baca kok cuma 40.349.049 total sasaran vaksin..
2,Kenapa makin banyak sudah vaksin malah covid makin ganas ya?
2,Batuk pilek demam pusing makn gaenak hidung sumbat pilek lidah gak bsa ngerasain badan pegal2 pnas dingin megigil perut muwal yang bersamaan itu namanya masuk angin klo Disni. Obaty yg kalian sebutkan itu bsa dan di awali bismilah yg pling pnting.
1,Desa medaeng waru sidoarjo jatim kok belum ada pemberitahuan vaksin ya
0,ufik Cman slalu brdoa buat teman 2 Semua yg lagi menjalani tugas muda2han sehat2
0,Mau smbuh dari covid hanya 1 hari aj hargailah tanah yg kta injak bumi pertiwi cukup dari rumah....smua berhnti sejenak biarkan rumah sakit yg berjalan.......berdoalah kepada yg diatas........
1,Saya habis di vaksin hari sabtu jam 11:30 an awal gk ada masalah malam nya demam dan meriang sampai sekarang kadang hilang kadang meriang lagi apa yg harus saya lakukan? Saya udah coba hubungi no keluhan pasca vaksin tapi belum ada respon
1,tingkat keberhasilan vaksinasi hanya diukur dari jumlah yang telah divaksin. bagaimana mengukur tingkat keberhasilan kerja vaksin? bagaimana hasil tes serology nya?
2,Yg sy mau tanya knp di tempat sy segala jenis aktivitas di batesi nyampe jam 8 mlm Trus seluruh jenis usaha dr mulai pedagang kaki Lima cafe swalayan mall DLL jg di batesi nyampe jam 8 mlm?? Emangny si korona keluarnya malem?? Trus kalo pagi siang dan sore korona kemana???
2,Setelah saya membaca post ini ternyata tahun lalu kita gak bisa mudik krn kedatangan tamu dr cina Mas Covid dan Mbak Corona tahun skr juga gak boleh mudik yg ke 2Xnya..krn Mas Covid dan Mbak Corona akan segera menikah dan tahun depan juga bakalan gak boleh mudik yg ke 3Xnya krn Mas Covid dan Mbak Corona akan segera mendapatkan momongan dan di beri nama Dek Vaksin... Kliatannya akan lama menetap di indonesia dan bisa jg akan menjadi warga negara indonesia...
2,"Mf sblm nya,knp orng yg tlh di vaksin Mlh skt dn trs meninggal"
2,Covid itu bikin bodoh. Dan bikin sesek usha..... Kalo yg PNS enak gaji bulanan lancar.Â Â Bagi yg Wira usha bikin engap2pan cari nafkah buat keluarga.
2,Tolong untuk satgas covid jangan terlalu ikut campur tentang olahraga khususnya sepakbola liga Indonesia sudah resmi di undur jika terus di undur dan sepakbola Indonesia tidak maju satgas ikut andil tolonglah study tour ke negara tetangga Malaysia atau Singapura di sana liga berjalan normal tanpa penonton Jangan kaget jika Timnas makin buruk satgas akan disalahkan pecinta sepakbola
0,Anenya Covid Kembali di hari raya idul fitri idul adha tahun baru dan hari raya imblek....
2,Intinya indonesia lagi berbisnis sama rakyatnya
2,Di Paksin tetep aja pada nambah wong di bikin bisnis oleh oknum tertentu basi
2,Di kudeta rakyat mampus kau bentrok di mana2 baru tau rasa kau pandemi ko di bolak balik ky bisnis ynk belum mencapai target
2,Kayaknya kita harus meminta bantuan Akatsuki
2,Klo selma masih ada dana yng terus mengalir. Pasti virus kopet ini akan sellu ada . Namanya juga permainan..Â 
1,Setelah divaksin saya dinyatakan positif covid 19.. gejala ringan saja cuma tidak bisa mencium bau dan tidak bisa merasakan makanan.. rasanya hidup ini tidak berarti kalo makan ga berasaÂ 
1,Apa ada efek sampingnya jika di vaksin sebelum 3 bulan setelah dinyatakan sembuh dari covid 19?? Mohon penjelasanya terima kasih ...
2,gara gara vaksin semua orang jd sakit
2,Total2 banyak keuntungannya bagi pejabat & pengusaha..klu bae tdk berhenti covid meraja & jdi raja di indonesia ..yg berfikir positif itu sdh menang selama covid berjalan..tampa berfikir negatif dgn rakyat cilik..
2,Yg plg mengherankan ada yg positif saat itu tp g ada tu pihak puskes yg pake pakaian astronot
2,"Orng dokter bekerja bukn dengn keahlianya klo dsini,tp krna prosedur"
2,Kita lihat sja siapa sja bsok yg perutnya pd buncit krn mkan uang dri nipu
2,Vaksin kok diuji ke penderita. Fungsi vaksin bukan untuk mengobati penyakit Pak. Tapi jika virus masuk kekebalan tubuh kita sudah familiar dg virus tersebut. Jadi jika terpapar virus Kalau pun sakit tidak separah org yg belum vaksin.
2,virus covid19 kita wajib waspada ke rumah sakit juga harus waspada hati hati
2,covid itu virus melemahkan imun tubuh ketika kita flu demam batuk akan lama penyembuhan. anak2 yg tidak ada penyakit bawaan memiliki imun lebih kuat jd ketika sakit flu demam batuk bisa lebih cepat sembuh orang dewasa imun nya lebih lemah karena faktor usia dan fikiran kl mau lebih kuat lagi imun orang gila karna udah g ada fikiran jd penyakit susah inggapÂ 
0,Lebih baek kita selalu berpikir positive aja....lg musim org demam batpil itu krn perubahan cuaca..jgn smua disangkutpautkan dengan corona....klo smua berpikir corona yg ada ga ilang2 nanti coronanya....yg penting jaga kesehatan selalu berdoa dan juga jgn lupa sama Alloh
0,Tetap bertahan hidup di pandemi corona.walupun tak berguna.
1,Tgl 24 juni kemarin aq coba daftar untuk vaksin di puskesmas katanya daftarnya di polsek. Sampai di polsek ada tulisan untuk vaksin sudah penuh. Tgl 28 mencoba mendaftar di pemda ditolak karena umurnya baru 49 tahun plus 3 bulan padahal minimum 50 tahun. Lha piye kie ?
0,Seharus masjit madjin tidak ditutup berbondong2. Datang berdoa dan mintak belas kasih han yang maha pen cip ta jagan som bong sama tuhan diya yang mem beri segalanja hidup dan mati kita hanja krpada kita akan kem bali astakh pirul la hal azim
2,Berkat sholawat Corona minggat seng prcoyo Corona gen cuma perawat
2,Jadi Disini Saya Dengan Sejujurnya Saya Tidak INGIN menyenggol Siapapun Ingin Memberitahu Kiko Enak Tau Sekian Termigaji
2,"Voksan vaksin ae...upomo bar vaksin awak e panas,gak mlebu kerjo bayaran dipotong...adakah penggantian biaya yg hilang dari pemerintah...blas gak pernah mok pikir..."
2,Gua heran di eropa sono sepak bola gak ada jaga jarak selebrasi juga seru seruan kagak pake masker pula di sini mungkin 7 taun di bui ah negri ku sedang sakit dari atas ampe bawah tapi mungkin ini proyek
2,MAU KOMENTAR SERADA BAGAIMANA NGGA KOMENTAR TAPI PERLU DITANYAKAN SAYA HANYA INGIN MENANYAKAN APAKAH SELAMA INI EFEKTIF APA NGGA DENGAN ADANYA VAKSINASI SEKARANG ADA BANYAK KASUS NYATA EFEK SETELAH DI VAKSINASI YG LEBIH PARAH LGI SAAT INI VIRUS JAUH LEBIH GANAS KARENA YG DI SERANG ANAK-ANAK DI BAWAH UMUR DIMANA IMUN MEREKA YG SEBELUMNYA KUAT SEKARANG MUDAH TERPAPAR COVID..JELAS KAN PADA KAMI YG SANGAT AWAM ISTILAH MEDIS
2,Lucunya mal kok makin ramai mesjit makin sepi.....
2,Di obatin bukan sembuh tapi bnyak orang sakit kapok gue di vaksin gak mau gue dikasih duit berapa pun gue sehat suruh di vaksin
2,"Vaksin itu racun apa vitamin sih?skrang buanyak banget orang pd sakit habis divaksin,dan covid itu cirinya seperti apa? Coalnya apapun sakitnya ko diblg covid melulu darah tinggi,lambung,gula paruperiksa ke RS itu pasti di sweb dan hasilnya itu sdh pastikan positif."
2,"Di lembaga pemasyarakatan ( LAPAS ) .. masa tidak terjangkit aneh.. padahal di dlm lapas para napi selalu berkerumun tak pakai masker,klo malam tidur rapat seperti ikan gembung alias susun gembung,jarak sejengkal mulut ketemu mulut  sampai tidur bawa aqua untuk pipis sangking padat nya di dalam tpi tak ada tuh yg namanya covid2.. malahan di dlm Covid itu jdi bahan ejekan klo ada teman yg sakit dikit aza kami tertawakan kami bilang kena Covid... tolonglah di gencar kan berita mengenai Covid di lembaga pemasyarakatan ( LAPAS ).. asik daerah saja yg terkena masa kami tdk terkena  soalnya kami pengen "
2,Wakil bupati lampung tengah hadir di acara nikah sambil joget joget sama penyanyi dandut ngumpul ngumpul tidak pake masker tidak di tindak pemerintah diam aja
2,Menurut CDC 75% penyakit menular asal mulanya dari makan Daging (Zoonotic Diseases). Pemerintah harus memberitahu orang untuk STOP makan Daging
2,Kalau emang virus itu mematikan kenapa orang yg meninggal justru dirumah sakit semua.. tapi tidak ada orang mati ditengah jalan lagi naik kendaraan atau sedang jalan kaki.. gunanya vaksin apa? divaksin teteapi masih rawan dengan virus atau vaksin perdagangan
1,Misal nyh klu badan kita lagi g vit.emng harus tetap di vaksin
2,"D tmpt ku orng sht,setlh d vaksin langsung masuk rs..kna di Are. Hmir sja mti gara-gara vaksin."
2,Saya lihat dari mata saya sendiri seperti bpk covid ga mau cepat reda malah bpk covid pengen nambah cucu lagi . wah ada apa dgn indonesiaku .. Kenapa negara kalah sama bpk2 ini .
1,Progres vaksinasi untuk lansia sangat rendah ya. Coba diadakan vaksinasi lansia di tiap RT/RW  keliling .
0,"Bwt yg mw aj doa penangkal corona n doa penangkal kesurupan mahluk halus.smg manfaat. pertama ftihah KPD kanjeng nabi Muhammad.kdua ftihah KPD kdua org tua.ktiga ftihah KPD yg mbabah desa n ke,empat ftihah kpd man ajazani waliyulloh sak tanah jowo n baca.bismillahirrohma'mirrohiiim. ya'rohmanu ya'rohimu ya'kuddusu ya'salamu ya'azizu ya'alimu ya'karimu lahaula walakuwwata illa billahil aliyil adhim. Dibaca PING 7 habis sholat Isyak."
2,"sekarang gak da lagi orang meniggal karena sakit biasa semua akibat covid dasar negri miskin cuma nya cari ke untungan di atas penderitaan rakyat biar bantuan dri luar masuk terus,"
2,Tenaga medis PAHLAWAN TANPA TANDA JASA.belajar dmn kmu dbelkang papan tulis.
2,"Gmn gk metong org dgn penyakit bawaan gk ada yg nemenin,termasuk keluarga gue di vonis covid pdhl gula darah tinggi gk nyampe semminggu meninggal,di jenguk gk bisa di temenin apalg,tau dpt kabar meninggal"
2,Yg aneh kenapa korban yg meninggal. (Kata gosip) dirumah sakit semua. Gak ada yg meninggal dirumah swperti biasa di masyarakat. Apa disuntik mati ama jajaran menkes dan doktee2nya anehh anehh...
0,Gak e seng post iki dublek ta yokpo.. iso mosting tapi ora iso balesi seng podo komen  kok senengmen nyusahno rakyat 
2,nyimak seng mari di vaksin kog jarene ono seng almarhum
2,Intinya sampai kapanpun isu Corona di Indonesia tdk akan pernah selesai selama msh ada pihak yg merasa diuntungkan
2,Paksin aja dirimu sendiri dokter gak usah menyusahkan rakyat
0,Penyakit maah ada tapi ..jangan di besar2 kan.. soal mati mah itu udah takdir allah
2,"Mangan lur bar macol weteng lesu wes ra ngurus ngunuku,pnting kerjo glek dwek"
2,Bagusnya diupdate juga data yg sekarang kena covid itu sudah di vaksin atau belum biar masyarakat tau efek vaksinasi
0,Buktix knp kita harus bayar rapi tes antu swab masyarakat rambah susah barang barang semakin naik hargax kpn rakyat bisa senang kasihan
2,"Min w minta data jumlah yg divaksin terutama negara cina brpa orang,jg negara2 lainnya,terutama yg menyelenggaran bola,klo gak ada setengah dari penduduknya yg divaksin dan sekarang merka bisa bebas apa gak nular lagi min udah pegel min,klo w mah maunya udah bebasin aja,selama ini makam covid rame krna pemakaman di satu titik gak disebar seperti biasa umumnya,begitu jg rumah sakit penuh,krna tidak semua rumah sakit bisa menaangani covid,coba dibebaskan kaya dl lagi dibuat normal lagi,orang flu sekarang diisolasi mereka selfi dan joget2 akhirnya negara yg banyak pengeluaran"
1,Dilokasi kita di daerah cikarang utara perm karang anyar Resident belum pernah diadakan vaksinasi
2,"Disini klw gak divaksi tidak dilayani dalam hal pembuatan KTP,akte,SIM dll pusing ...guru harus di vaksi ...Kwan baru di vaksi ada yg demam diare malahan ada yg maaf pincang klw siapa yg tanggung jawab"
2,Banyak itu cuma y g d itung aja segitu nyta ny yng di pedesaan seperti daerah aku gak pernah ada petugas yng ngitung corona padahal banyak yng trjangkit orang orang msh bekerja ke tmpat ny masing 2trutama yng habis hjatan
2,Apa mungkin ya vaksin itu hnya alat pmbunuh masal dlm jangka panjang...
2,Mungkinan corona bakal hilang..kalau udh balik modol..bisnis pemerintah
2,hatiÂ² jika vaksin sudah diperjualbelikan pasti industrialis vaksin akan menyusun rencana untuk mengadakan pandemi berikutnya. -(Mantan Menteri Kesehatan: Siti Fadilah Supari)-
2,Minta penjelasan video yang saya unggah ! Teman saya sebelum di vaksin sehat sehat saja  setelah di vaksin kenapa jadi positif covid ? Sekarang ada yg di rawat di rumah sakit dan isolasi mandiri !!! Perhatikan video yg saya unggah mohon jawabannya bukan sekadar kata manis ! Klik link unggahan di FB
2,Coba kalau di postingan ini bisa kirim foto dan dokumen pasti lebihÂ 
2,Saat sakit priksa ke RS apapun keluhannya pasti d vonis corona.... mngknya sekarang rakyat bnyak yang tidak percaya sepenuhnya pada pihak rumasakit
2,kayanya lockdown 2 month adalah cara yg tepat deh kaya negara lain
2,Bukan nya habis divaksin berkurang malah bertambah corona sudah menjadi bahan politik tempat mncari uang
2,"Hanya ngasih tau,yg kaya makin kaya yang susah makin sensara begini lh hidup,hanya hal kecil bisa beribu nyawa menghilang"
2,kenapa corona tidak ada disawah ya katanya mematikan/berbahaya trs knp matinya slalu diRS
2,Lahh ada berita klbd vaksin hrus bayar 250ribu
2,16 besar EURO udah masuk matc day akhir
2,Dari sekian juta yg kena pasti ada sekian juta org sakit penyakit lain terus diinfokan kena COVID. Yg meninggal karna meriang pasti lgsng d covid kan. Mkin kenceng tuh uang buat pemerintah dan buat si penjual vaksin
2,Dari sekian juta yg kena pasti ada sekian juta org sakit penyakit lain terus diinfokan kena COVID. Yg meninggal karna meriang pasti lgsng d covid kan. Mkin kenceng tuh uang buat pemerintah dan buat si penjual vaksin
1,Halo utk vaksin sinovac apakah aman utuk ibu menyusui?
2,Yang aku pikirin ini gara2 covid ank2 kpn sekolah y ini yg berdampak jangka panjang nya itu aja yg aku pikirinÂ 
1,Saya sudah vaksin tahap pertama tgl 26 juni kemaren tapi belum ada impormasih untuk vaksin yg ke du
0,pasien covid 19 yg dirawat rumah sakit bayar pribadi atau dibayar pemerintah ya? gmn ya nasib pasien covid 19 yg tidak mampu?
2,"Terserahlah yang jelas yang menyengsarakan rakyat dgn alasan ini itu atau apalah anak anak jadi bodoh di rumah,yng kerja jadi ngga karuan pendapatan rumah tangga blangsatan apapun yang berhubungan dgn virus ini pokoknya yang Tau hanya mereka mereka semoga Allah melaknat siapapun yang bikin rakyat sengsara duninakheratÂ "
